Category,University,Faculty,Program,2022,2023,2024
علوم تجريبية,جامعة تونس المنار,كلية الطب بتونس,الطب,181.64,186.645,187.805
علوم تجريبية,جامعة تونس المنار,المدرسة العليا لعلوم وتقنيات الصحة بتونس,الإجازة في التبنيج والإنعاش,169.7769,171.9651,180.4502
علوم تجريبية,جامعة تونس المنار,المدرسة العليا لعلوم وتقنيات الصحة بتونس,الإجازة في التصوير الطبي والمداواة بالأشعة,154.1282,159.2802,170.4617
علوم تجريبية,جامعة تونس المنار,المدرسة العليا لعلوم وتقنيات الصحة بتونس,الإجازة في حفظ الصحة والوقاية والمحيط,120.115,117.93,122.105
علوم تجريبية,جامعة تونس المنار,المدرسة العليا لعلوم وتقنيات الصحة بتونس,الإجازة في البيولوجيا الطبية,148.8798,147.8954,161.0671
علوم تجريبية,جامعة تونس المنار,المدرسة العليا لعلوم وتقنيات الصحة بتونس,الإجازة في تقويم النطق والكلام,141.12,142.165,145.235
علوم تجريبية,جامعة تونس المنار,المدرسة العليا لعلوم وتقنيات الصحة بتونس,الاجازة في أجهزة جراحة العظام,130.725,135.63,136.87
علوم تجريبية,جامعة تونس المنار,المدرسة العليا لعلوم وتقنيات الصحة بتونس,الإجازة في التغذية البشرية,141.995,144.26,151.4
علوم تجريبية,جامعة تونس المنار,المدرسة العليا لعلوم وتقنيات الصحة بتونس,الاجازة في العلاج بالعمل,128.265,131.54,130.76
علوم تجريبية,جامعة تونس المنار,المدرسة العليا لعلوم وتقنيات الصحة بتونس,الإجازة في أدواتية قاعة العمليات الجراحية,148.9119,145.4237,156.7015
علوم تجريبية,جامعة تونس المنار,المدرسة العليا لعلوم وتقنيات الصحة بتونس,الإجازة في الرعاية الصحية للطفل,143.4068,134.705,152.2557
علوم تجريبية,جامعة تونس المنار,المدرسة العليا لعلوم وتقنيات الصحة بتونس,الإجازة في علوم التوليد - قابلة,152.5767,155.5513,167.76
علوم تجريبية,جامعة تونس المنار,كلية الحقوق والعلوم السياسية بتونس,الإجازة في القانون,147.6279,149.5967,146.6275
علوم تجريبية,جامعة تونس المنار,كلية العلوم الإقتصادية والتصرف بتونس,الإجازة في إعلامية التصرف,149.3025,162.0515,165.66
علوم تجريبية,جامعة تونس المنار,كلية العلوم الإقتصادية والتصرف بتونس,الاجازة في العلوم الاقتصادية,136.385,146.1246,150.2708
علوم تجريبية,جامعة تونس المنار,كلية العلوم الإقتصادية والتصرف بتونس,الإجازة في علوم التصرف,143.1125,152.1112,156.5517
علوم تجريبية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,الإجازة في الأنتروبولوجيا,129.775,130.3688,167.9472
علوم تجريبية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,الإجازة في لغة الإشارات,96.6065,95.7934,93.8301
علوم تجريبية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,الإجازة في الآثار,91.2265,134.1513,110.3438
علوم تجريبية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,الإجازة في الإسبانية,134.4562,141.2454,130.5685
علوم تجريبية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,الإجازة في الإيطالية,133.1722,134.905,119.3945
علوم تجريبية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,الإجازة في الألمانية,137.3024,152.9512,152.695
علوم تجريبية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,الإجازة في علم الاجتماع,118.4831,122.9535,137.8642
علوم تجريبية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,الإجازة في علم النفس,124.29,126.125,127.835
علوم تجريبية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,الإجازة في الفلسفة,116.5835,119.465,114.9678
علوم تجريبية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,الإجازة في العربية,124.0291,102.8056,119.3425
علوم تجريبية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,الإجازة في الإنقليزية,148.409,159.3872,140.8655
علوم تجريبية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,الإجازة في الفرنسية,126.9074,124.3982,122.8146
علوم تجريبية,جامعة تونس المنار,المعهد العالي للتكنولوجيات الطبية بتونس,مرحلة تحضيرية مندمجة في الهندسة البيوطبية,145.5633,148.265,148.135
علوم تجريبية,جامعة تونس المنار,المعهد العالي للتكنولوجيات الطبية بتونس,مرحلة تحضيرية مندمجة في هندسة بيوتكنولوجيات الصحة,140.3933,145.3467,142.7017
علوم تجريبية,جامعة تونس المنار,المعهد العالي للتكنولوجيات الطبية بتونس,الإجازة في البيوتكنولوجيا الطبية,122.43,127.06,130.3
علوم تجريبية,جامعة تونس المنار,المعهد العالي للتكنولوجيات الطبية بتونس,الإجازة في تركيب و إستعمال آلة سمع,125.75,127.61,133.71
علوم تجريبية,جامعة تونس المنار,المعهد العالي للتكنولوجيات الطبية بتونس,الإجازة في الهندسة البيوطبية,130.7326,134.0068,134.4
علوم تجريبية,جامعة تونس المنار,المعهد العالي للتكنولوجيات الطبية بتونس,مرحلة تحضيرية: بيولوجيا - جيولوجيا,119.5633,120.3283,113.9767
علوم تجريبية,جامعة تونس المنار,المعهد العالي للاعلامية,الإجازة في علوم الإعلامية,180.402,181.5737,186.4475
علوم تجريبية,جامعة تونس المنار,المعهد العالي للاعلامية,الإجازة في هندسة نظم الإعلامية,169.6753,173.3133,178.2513
علوم تجريبية,جامعة تونس المنار,المعهد العالي للاعلامية,الإجازة في الإلكترونيك والكهروتقنية والآلية,106.893,145.5307,136.535
علوم تجريبية,جامعة تونس المنار,المعهد التحضيري للدراسات الهندسية بالمنار,مرحلة تحضيرية علمية,154.335,158.33,167.4
